Name,Team,PA,1B,2B,3B,HR,BB,SO,FB%,GB%,NameASCII,PlayerId,MLBAMID
"Freddie Freeman","LAD",627,99,39,2,24,60,128,0.367205542,0.408775981,"Freddie Freeman",5361,518692
"Carlos Santana","- - -",474,69,11,0,11,52,91,0.423780487,0.408536585,"Carlos Santana",2396,467793
"Riley Greene","DET",655,87,31,1,36,46,201,0.388613861,0.408415841,"Riley Greene",25976,682985
"Mickey Gasper","MIN",110,12,1,0,2,10,20,0.47368421,0.407894736,"Mickey Gasper",24759,681508
"Taylor Trammell","HOU",135,13,7,0,3,17,41,0.445945945,0.405405405,"Taylor Trammell",19960,666211
"Ramón Laureano","- - -",488,72,26,2,24,35,119,0.374233128,0.404907975,"Ramon Laureano",17128,657656
"Jonah Heim","TEX",433,59,14,0,11,32,88,0.394822006,0.404530744,"Jonah Heim",16930,641680
"Marcell Ozuna","ATL",592,73,19,0,21,94,144,0.401146131,0.404011461,"Marcell Ozuna",10324,542303
"TJ Friedl","CIN",685,113,22,2,14,81,115,0.376940133,0.403547671,"TJ Friedl",19522,670770
"Ketel Marte","ARI",556,80,28,0,28,64,83,0.418546365,0.403508771,"Ketel Marte",13613,606466
"Heston Kjerstad","BAL",167,19,5,2,4,6,45,0.357142857,0.401785714,"Heston Kjerstad",31166,677008
"Zach McKinstry","DET",511,71,23,11,12,46,111,0.338150289,0.401734104,"Zach McKinstry",19392,656716
"David Hamilton","BOS",194,24,4,1,6,13,47,0.393700787,0.401574803,"David Hamilton",27531,666152
"Bryson Stott","PHI",560,90,22,3,13,54,91,0.408312958,0.400977995,"Bryson Stott",26294,681082
"Matt Chapman","SFG",535,59,23,2,21,71,126,0.427710843,0.400602409,"Matt Chapman",16505,656305
"Brooks Baldwin","CHW",328,45,15,1,11,21,86,0.407582938,0.398104265,"Brooks Baldwin",31394,681460
"Justin Turner","CHC",191,27,7,0,3,17,37,0.433823529,0.397058823,"Justin Turner",5235,457759
"Jose Herrera","ARI",204,23,6,0,2,23,47,0.438016528,0.396694214,"Jose Herrera",17040,645444
"Ben Rice","NYY",530,61,28,4,26,50,100,0.411924119,0.395663956,"Ben Rice",29576,700250
"Alec Burleson","STL",546,98,26,2,18,39,79,0.421428571,0.395238095,"Alec Burleson",27615,676475
"Matt Olson","ATL",724,98,41,2,29,91,176,0.399558498,0.395143487,"Matt Olson",14344,621566
"Evan Carter","TEX",220,32,9,2,5,19,41,0.407894736,0.394736842,"Evan Carter",27790,694497
"Christian Moore","LAA",184,19,5,1,7,19,62,0.393939393,0.393939393,"Christian Moore",34979,695681
"Taylor Walls","TBR",317,43,14,1,4,26,70,0.398104265,0.393364928,"Taylor Walls",22458,670764
"Matt Shaw","CHC",437,52,21,3,13,38,94,0.4,0.393333333,"Matt Shaw",33322,807713
"CJ Abrams","WSN",635,90,35,5,19,37,125,0.408296943,0.3930131,"CJ Abrams",25768,682928
"Nick Castellanos","PHI",589,91,27,2,17,32,133,0.383333333,0.392857142,"Nick Castellanos",11737,592206
"Connor Norby","MIA",337,52,17,1,8,18,90,0.361607142,0.392857142,"Connor Norby",29592,681393
"Manny Machado","SDP",678,109,33,0,27,55,131,0.421267893,0.392638036,"Manny Machado",11493,592518
"Shohei Ohtani","LAD",727,83,25,9,55,109,187,0.438967136,0.392018779,"Shohei Ohtani",19755,660271
"Nick Loftin","KCR",188,20,9,2,4,14,27,0.447552447,0.391608391,"Nick Loftin",27630,679845
"Jonatan Clase","TOR",112,16,3,0,2,10,28,0.478260869,0.391304347,"Jonatan Clase",26599,682729
"Jake Burger","TEX",376,52,15,1,16,12,93,0.443609022,0.390977443,"Jake Burger",22275,669394
"Ezequiel Duran","TEX",219,32,14,0,0,8,55,0.404109589,0.390410958,"Ezequiel Duran",23733,677649
"Christian Encarnacion-Strand","CIN",137,17,4,0,6,3,32,0.48,0.39,"Christian Encarnacion-Strand",30011,687952
"Logan O'Hoppe","LAA",451,62,8,1,19,24,139,0.407017543,0.389473684,"Logan O'Hoppe",24729,681351
"Gabriel Moreno","ARI",309,57,12,1,9,29,53,0.376106194,0.38938053,"Gabriel Moreno",22664,672515
"Triston Casas","BOS",112,12,3,0,3,11,27,0.402777777,0.388888888,"Triston Casas",22514,671213
"Jared Triolo","PIT",376,48,18,2,7,39,76,0.42063492,0.388888888,"Jared Triolo",25807,669707
"Yohel Pozo","STL",168,24,8,0,5,7,22,0.417266187,0.388489208,"Yohel Pozo",18848,650968
"Rowdy Tellez","- - -",312,38,11,0,17,17,83,0.454545454,0.387559808,"Rowdy Tellez",15679,642133
"Matt McLain","CIN",577,79,18,0,15,55,167,0.441860465,0.386627906,"Matt McLain",29695,680574
"Martín Maldonado","SDP",161,20,6,0,4,8,57,0.420454545,0.386363636,"Martin Maldonado",6887,455117
"Victor Scott II","STL",463,65,15,1,5,42,111,0.382022471,0.38576779,"Victor Scott II",31349,687363
"Jonathan India","KCR",567,78,29,0,9,54,106,0.446428571,0.385204081,"Jonathan India",21523,663697
"Kyle Stowers","MIA",457,66,21,3,25,48,125,0.39208633,0.384892086,"Kyle Stowers",26151,669065
"Reese McGuire","CHC",140,19,2,0,9,4,27,0.451923076,0.384615384,"Reese McGuire",15674,624512
"Hunter Goodman","COL",579,86,28,5,31,33,152,0.428205128,0.384615384,"Hunter Goodman",29715,696100
"Paul Goldschmidt","NYY",534,92,31,1,10,36,100,0.391304347,0.383631713,"Paul Goldschmidt",9218,502671
"Gleyber Torres","DET",628,98,22,0,16,85,101,0.406392694,0.383561643,"Gleyber Torres",16997,650402
"Spencer Horwitz","PIT",411,62,26,0,11,44,73,0.410958904,0.383561643,"Spencer Horwitz",26477,687462
"Jonathan Aranda","TBR",422,81,22,0,14,41,107,0.357142857,0.383458646,"Jonathan Aranda",21837,666018
"Ha-Seong Kim","- - -",191,31,4,0,5,16,39,0.413533834,0.383458646,"Ha-Seong Kim",27506,673490
"Randal Grichuk","- - -",293,34,18,1,9,17,61,0.434579439,0.38317757,"Randal Grichuk",10243,545341
"Adam Frazier","- - -",459,85,20,0,7,26,81,0.361764705,0.382352941,"Adam Frazier",15223,624428
"Carson Kelly","CHC",421,61,13,1,17,45,80,0.42662116,0.382252559,"Carson Kelly",13620,608348
"Brandon Lowe","TBR",553,80,19,0,31,38,149,0.387362637,0.381868131,"Brandon Lowe",18882,664040
"Jazz Chisholm Jr.","NYY",531,65,15,1,31,58,148,0.476190476,0.38095238,"Jazz Chisholm Jr.",20454,665862
"Vinnie Pasquantino","KCR",682,98,33,1,32,49,107,0.432432432,0.38030888,"Vinnie Pasquantino",27676,686469
"Pete Alonso","NYM",709,90,41,1,38,61,162,0.418259023,0.380042462,"Pete Alonso",19251,624413
"Masyn Winn","STL",537,88,27,0,9,34,102,0.405684754,0.379844961,"Masyn Winn",27479,691026
"Ryan Jeffers","MIN",464,73,26,0,9,50,91,0.408227848,0.379746835,"Ryan Jeffers",24618,680777
"Colt Keith","DET",468,69,22,2,13,48,102,0.386075949,0.379746835,"Colt Keith",27899,690993
"Tyler Stephenson","CIN",342,38,18,0,13,37,116,0.379679144,0.379679144,"Tyler Stephenson",17988,663886
"Enrique Hernández","LAD",256,29,8,0,10,18,68,0.443786982,0.378698224,"Enrique Hernandez",10472,571771
"Nick Kurtz","ATH",489,58,26,2,36,63,151,0.430147058,0.37867647,"Nick Kurtz",35110,701762
"Steven Kwan","CLE",693,129,29,1,11,55,60,0.364285714,0.378571428,"Steven Kwan",24610,680757
"Patrick Bailey","SFG",452,64,18,3,6,30,133,0.439285714,0.378571428,"Patrick Bailey",27478,672275
"Alex Bregman","BOS",495,72,28,0,18,51,70,0.44109589,0.378082191,"Alex Bregman",17678,608324
"Gavin Sheets","SDP",545,76,28,1,19,44,107,0.411311053,0.37789203,"Gavin Sheets",19901,657757
"Jackson Merrill","SDP",483,69,25,6,16,33,108,0.401197604,0.377245508,"Jackson Merrill",29490,701538
"Francisco Lindor","NYM",732,106,35,0,31,65,131,0.401941747,0.376699029,"Francisco Lindor",12916,596019
"Dylan Carlson","BAL",241,28,9,1,6,21,54,0.432098765,0.376543209,"Dylan Carlson",20126,666185
"Mike Tauchman","CHW",385,61,17,1,9,45,86,0.396,0.376,"Mike Tauchman",15274,643565
"Christian Vázquez","MIN",214,26,7,0,3,18,35,0.464968152,0.375796178,"Christian Vazquez",9774,543877
"Colson Montgomery","CHW",284,30,9,1,21,25,83,0.468208092,0.375722543,"Colson Montgomery",29712,695657
"Jo Adell","LAA",573,68,18,1,37,33,151,0.44680851,0.375,"Jo Adell",20220,666176
"Lars Nootbaar","STL",583,81,24,1,13,64,119,0.451530612,0.375,"Lars Nootbaar",21454,663457
"Christopher Morel","TBR",305,34,16,0,11,25,109,0.452380952,0.375,"Christopher Morel",21897,666624
"Kyle Teel","CHW",297,50,11,0,8,37,77,0.369318181,0.375,"Kyle Teel",33549,691019
"Geraldo Perdomo","ARI",720,115,33,5,20,94,83,0.392233009,0.374757281,"Geraldo Perdomo",22799,672695
"Lourdes Gurriel Jr.","ARI",546,79,24,2,19,31,76,0.438799076,0.374133949,"Lourdes Gurriel Jr.",19238,666971
"Tyler Heineman","TOR",174,31,8,1,3,12,31,0.460869565,0.373913043,"Tyler Heineman",13897,623168
"George Springer","TOR",586,94,27,1,32,69,111,0.409207161,0.373401534,"George Springer",12856,543807
"Michael Helman","TEX",110,12,5,1,5,7,21,0.573333333,0.373333333,"Michael Helman",24605,680737
"JJ Bleday","ATH",344,34,17,0,14,36,91,0.470046082,0.373271889,"JJ Bleday",26368,668709
"Anthony Santander","TOR",221,23,5,0,6,25,61,0.447761194,0.373134328,"Anthony Santander",14551,623993
"Graham Pauley","MIA",184,22,9,1,4,21,36,0.468253968,0.373015873,"Graham Pauley",31363,688363
"Cole Young","SEA",257,35,7,1,4,28,47,0.435028248,0.372881355,"Cole Young",31680,702284
"CJ Kayfus","CLE",138,12,10,1,4,11,38,0.372093023,0.372093023,"CJ Kayfus",33704,692216
"Ozzie Albies","ATL",667,104,23,2,16,55,94,0.429961089,0.37159533,"Ozzie Albies",16556,645277
"Travis d'Arnaud","LAA",231,23,13,0,6,13,74,0.421428571,0.371428571,"Travis d'Arnaud",7739,518595
"James Outman","- - -",148,6,5,1,6,12,63,0.471428571,0.371428571,"James Outman",24770,681546
"Curtis Mead","- - -",264,42,10,1,3,15,63,0.426966292,0.370786516,"Curtis Mead",23986,678554
"Alex Jackson","BAL",100,7,8,0,5,5,37,0.444444444,0.37037037,"Alex Jackson",17276,656577
"Bobby Witt Jr.","KCR",687,108,47,6,23,49,125,0.427722772,0.370297029,"Bobby Witt Jr.",25764,677951
"Elias Díaz","SDP",283,36,7,0,9,21,74,0.491712707,0.370165745,"Elias Diaz",11680,553869
"Luis Robert Jr.","CHW",431,59,12,0,14,40,112,0.417582417,0.369963369,"Luis Robert Jr.",20043,673357
"Jorge Polanco","SEA",524,69,30,0,26,42,82,0.443877551,0.369897959,"Jorge Polanco",13152,593871
"Tyler Fitzgerald","SFG",243,32,10,1,4,17,70,0.438356164,0.369863013,"Tyler Fitzgerald",26208,666149
"Adolis García","TEX",547,68,28,0,19,28,135,0.461741424,0.369393139,"Adolis Garcia",19287,666969
"Myles Straw","TOR",299,51,14,1,4,19,50,0.369158878,0.369158878,"Myles Straw",17620,664702
"Shea Langeliers","ATH",523,70,32,0,31,36,103,0.436031331,0.368146214,"Shea Langeliers",25816,669127
"Ian Happ","CHC",663,83,32,0,23,87,151,0.409952606,0.367298578,"Ian Happ",17919,664023
"Matt Mervis","MIA",134,10,4,0,7,11,50,0.492957746,0.366197183,"Matt Mervis",27845,670223
"Yoán Moncada","LAA",289,31,13,2,12,32,75,0.417142857,0.365714285,"Yoan Moncada",17232,660162
"Angel Martínez","CLE",484,64,23,2,11,23,110,0.43620178,0.364985163,"Angel Martinez",26540,682657
"Colby Thomas","ATH",132,16,5,0,6,7,49,0.459459459,0.364864864,"Colby Thomas",31855,687515
"Troy Johnston","MIA",121,24,2,1,4,8,26,0.376470588,0.364705882,"Troy Johnston",26143,687859
"Nacho Alvarez Jr.","ATL",208,30,12,0,2,12,49,0.435714285,0.364285714,"Nacho Alvarez Jr.",31765,805373
"Brent Rooker","ATH",699,91,40,3,30,65,155,0.416490486,0.363636363,"Brent Rooker",19627,667670
"Michael Toglia","COL",337,31,15,1,11,28,132,0.409090909,0.363636363,"Michael Toglia",25845,669911
"Jeff McNeil","NYM",462,59,21,5,12,49,55,0.409221902,0.363112391,"Jeff McNeil",15362,643446
"Mark Canha","KCR",125,20,3,0,1,7,24,0.472527472,0.362637362,"Mark Canha",11445,592192
"Wenceel Pérez","DET",383,50,17,4,13,31,87,0.450381679,0.362595419,"Wenceel Perez",22857,672761
"Royce Lewis","MIN",403,58,18,0,13,25,80,0.453020134,0.362416107,"Royce Lewis",20437,668904
"Daylen Lile","WSN",351,61,15,11,9,21,56,0.361940298,0.361940298,"Daylen Lile",29995,695734
"Christian Walker","HOU",640,87,24,1,27,40,177,0.446601941,0.361650485,"Christian Walker",13419,572233
"Lane Thomas","CLE",142,14,2,0,4,14,44,0.518072289,0.361445783,"Lane Thomas",16939,657041
"Byron Buxton","MIN",542,66,21,7,35,41,148,0.473988439,0.361271676,"Byron Buxton",14161,621439
"Will Benson","CIN",253,30,8,2,12,16,67,0.431952662,0.360946745,"Will Benson",21853,666181
"Zach Dezenzo","HOU",109,16,6,0,2,11,37,0.393442622,0.360655737,"Zach Dezenzo",31562,701305
"José Caballero","- - -",370,50,18,1,5,47,98,0.41826923,0.360576923,"Jose Caballero",23401,676609
"Trent Grisham","NYY",581,72,9,1,34,82,137,0.445070422,0.36056338,"Trent Grisham",18564,663757
"Miguel Amaya","CHC",103,14,9,0,4,4,22,0.426666666,0.36,"Miguel Amaya",21693,665804
"Max Kepler","PHI",474,53,19,0,18,48,93,0.451219512,0.359756097,"Max Kepler",12144,596146
"Nolan Arenado","STL",436,64,18,1,12,28,49,0.446629213,0.359550561,"Nolan Arenado",9777,571448
"Dillon Dingler","DET",469,85,21,2,13,23,110,0.358895705,0.358895705,"Dillon Dingler",27464,693307
"Wyatt Langford","TEX",573,70,25,1,22,74,151,0.425655976,0.358600583,"Wyatt Langford",33333,694671
"Kyren Paris","LAA",140,13,4,1,6,10,59,0.462686567,0.358208955,"Kyren Paris",26420,677347
"Michael Busch","CHC",592,73,25,5,34,56,139,0.422279792,0.357512953,"Michael Busch",26319,683737
"Dylan Moore","- - -",243,28,5,0,11,20,82,0.485714285,0.357142857,"Dylan Moore",18042,664238
"Jurickson Profar","ATL",371,47,16,1,14,48,59,0.480620155,0.356589147,"Jurickson Profar",10815,595777
"Andy Pages","LAD",624,103,27,1,27,29,135,0.422566371,0.3539823,"Andy Pages",24816,681624
"Kyle Higashioka","TEX",327,47,14,1,11,20,72,0.435344827,0.353448275,"Kyle Higashioka",5517,543309
"Wilmer Flores","SFG",463,75,10,0,16,34,88,0.446107784,0.353293413,"Wilmer Flores",5827,527038
"Coby Mayo","BAL",294,34,12,0,11,27,84,0.508379888,0.351955307,"Coby Mayo",28312,691723
"Zach Neto","LAA",554,73,29,1,26,33,149,0.413597733,0.351274787,"Zach Neto",31347,687263
"Salvador Perez","KCR",641,76,35,0,30,28,125,0.458773784,0.350951374,"Salvador Perez",7304,521692
"Mitch Garver","SEA",290,38,5,1,9,30,80,0.468926553,0.350282485,"Mitch Garver",15161,641598
"Austin Riley","ATL",447,71,20,1,16,27,128,0.446366782,0.349480968,"Austin Riley",18360,663586
"Adael Amador","COL",128,12,7,0,1,11,27,0.445783132,0.34939759,"Adael Amador",27962,691182
"David Fry","CLE",157,13,4,0,8,9,58,0.53488372,0.348837209,"David Fry",24934,681807
"Corbin Carroll","ARI",642,66,32,17,31,67,153,0.453012048,0.346987951,"Corbin Carroll",25878,682998
"Jake Bauers","MIL",218,27,9,0,7,32,59,0.427419354,0.346774193,"Jake Bauers",15194,641343
"Enmanuel Valdez","PIT",102,11,4,2,2,11,16,0.4,0.346666666,"Enmanuel Valdez",21716,665839
"Braxton Fulford","COL",120,15,5,2,1,7,36,0.48,0.346666666,"Braxton Fulford",29704,690924
"Jake Fraley","- - -",217,31,9,0,6,25,49,0.415492957,0.345070422,"Jake Fraley",19260,641584
"Giancarlo Stanton","NYY",281,36,8,0,24,29,96,0.467532467,0.344155844,"Giancarlo Stanton",4949,519317
"Jack Suwinski","PIT",178,12,7,0,3,24,57,0.451612903,0.344086021,"Jack Suwinski",22244,669261
"Chas McCormick","HOU",116,15,5,0,1,9,31,0.462686567,0.343283582,"Chas McCormick",19599,676801
"Ezequiel Tovar","COL",390,60,18,4,9,21,98,0.380228136,0.342205323,"Ezequiel Tovar",24064,678662
"Spencer Steer","CIN",568,77,21,2,21,51,129,0.455263157,0.342105263,"Spencer Steer",26323,668715
"Marcus Semien","TEX",534,76,16,1,15,50,93,0.455958549,0.341968911,"Marcus Semien",12533,543760
"Mike Trout","LAA",556,65,14,1,26,87,178,0.429577464,0.341549295,"Mike Trout",10155,545361
"Taylor Ward","LAA",663,63,31,2,36,75,175,0.482926829,0.341463414,"Taylor Ward",17548,621493
"Kody Clemens","- - -",386,39,12,4,19,29,93,0.474509803,0.34117647,"Kody Clemens",20572,665019
"Kyle Schwarber","PHI",724,64,23,2,56,108,197,0.480392156,0.340686274,"Kyle Schwarber",16478,656941
"Mickey Moniak","COL",461,65,20,8,24,22,110,0.438650306,0.340490797,"Mickey Moniak",19956,666160
"Aaron Judge","NYY",679,94,30,2,53,124,160,0.463917525,0.340206185,"Aaron Judge",15640,592450
"Ernie Clement","TOR",588,105,35,2,9,27,61,0.430327868,0.340163934,"Ernie Clement",20352,676391
"Kyle Tucker","CHC",597,82,25,4,22,87,88,0.448192771,0.339759036,"Kyle Tucker",18345,663656
"Chris Taylor","- - -",125,12,7,0,2,5,42,0.408450704,0.338028169,"Chris Taylor",13757,621035
"Dalton Rushing","LAD",155,20,5,0,4,10,58,0.430232558,0.337209302,"Dalton Rushing",31382,687221
"José Ramírez","CLE",673,101,34,3,30,66,74,0.463740458,0.333969465,"Jose Ramirez",13510,608070
"Michael A. Taylor","CHW",325,29,20,1,9,23,110,0.497175141,0.333333333,"Michael A. Taylor",11489,572191
"Yordan Alvarez","HOU",199,31,8,0,6,28,33,0.456521739,0.333333333,"Yordan Alvarez",19556,670541
"Matt Vierling","DET",100,17,3,0,1,7,24,0.5,0.333333333,"Matt Vierling",21558,663837
"Andrew Benintendi","CHW",470,63,16,2,20,40,82,0.488372093,0.331395348,"Andrew Benintendi",17901,643217
"Kerry Carpenter","DET",464,60,18,5,26,18,106,0.455927051,0.33130699,"Kerry Carpenter",25961,681481
"Will Smith","LAD",436,69,20,1,17,64,89,0.460431654,0.330935251,"Will Smith",19197,669257
"Matt Wallner","MIN",392,27,16,3,22,46,114,0.5,0.330357142,"Matt Wallner",26466,670242
"Mookie Betts","LAD",663,107,23,2,20,61,68,0.461393596,0.327683615,"Mookie Betts",13611,605141
"Justyn-Henry Malloy","DET",127,16,6,0,1,20,32,0.486486486,0.324324324,"Justyn-Henry Malloy",29606,669234
"Tyrone Taylor","NYM",341,46,18,3,2,16,76,0.415254237,0.322033898,"Tyrone Taylor",13675,621438
"Leody Taveras","- - -",180,25,6,1,3,5,50,0.5,0.322033898,"Leody Taveras",18900,665750
"Cody Bellinger","NYY",656,101,25,5,29,57,90,0.480237154,0.320158102,"Cody Bellinger",15998,641355
"Adrian Del Castillo","ARI",131,19,6,0,4,8,47,0.493333333,0.32,"Adrian Del Castillo",29554,680728
"Lenyn Sosa","CHW",544,94,20,1,22,18,127,0.431472081,0.319796954,"Lenyn Sosa",22896,672820
"Max Muncy","LAD",388,45,10,2,19,64,83,0.480851063,0.319148936,"Max Muncy",13301,571970
"Casey Schmitt","SFG",348,47,15,0,12,27,83,0.426724137,0.318965517,"Casey Schmitt",27577,669477
"Austin Wells","NYY",448,44,22,1,21,30,118,0.51369863,0.31849315,"Austin Wells",27562,669224
"Henry Davis","PIT",283,28,7,0,7,18,76,0.508379888,0.318435754,"Henry Davis",29617,680779
"Willy Adames","SFG",686,79,22,2,30,80,179,0.472684085,0.318289786,"Willy Adames",15986,642715
"Eugenio Suárez","- - -",657,57,28,0,49,46,196,0.503759398,0.315789473,"Eugenio Suarez",12552,553993
"Tyler O'Neill","BAL",209,20,6,1,9,22,51,0.518796992,0.315789473,"Tyler O'Neill",15711,641933
"Mike Yastrzemski","- - -",558,65,28,1,17,72,108,0.485013623,0.313351498,"Mike Yastrzemski",14854,573262
"Seiya Suzuki","CHC",651,74,31,3,32,71,164,0.467469879,0.313253012,"Seiya Suzuki",30116,673548
"Pete Crow-Armstrong","CHC",647,74,37,4,31,29,155,0.496598639,0.31292517,"Pete Crow-Armstrong",27769,691718
"Jahmai Jones","DET",150,18,11,1,7,18,32,0.4375,0.3125,"Jahmai Jones",18872,663330
"LaMonte Wade Jr.","- - -",242,23,8,2,2,27,58,0.47368421,0.309210526,"LaMonte Wade Jr.",18126,664774
"Isaac Paredes","HOU",438,60,15,1,20,50,76,0.470394736,0.309210526,"Isaac Paredes",20036,670623
"Wilyer Abreu","BOS",417,53,17,0,22,40,101,0.527272727,0.309090909,"Wilyer Abreu",23772,677800
"Michael Massey","KCR",277,52,9,0,3,9,43,0.511312217,0.307692307,"Michael Massey",27684,686681
"Rhys Hoskins","MIL",328,41,12,1,12,38,91,0.474226804,0.304123711,"Rhys Hoskins",16472,656555
"Davis Schneider","TOR",227,28,5,0,11,36,60,0.527131782,0.302325581,"Davis Schneider",23565,676914
"Cedric Mullins","- - -",498,53,23,1,17,50,120,0.508038585,0.302250803,"Cedric Mullins",17929,656775
"Andruw Monasterio","MIL",135,21,9,0,4,7,32,0.505376344,0.301075268,"Andruw Monasterio",19455,655316
"Dylan Beavers","BAL",137,15,5,1,4,26,36,0.486486486,0.297297297,"Dylan Beavers",31695,687637
"Bo Naylor","CLE",414,33,22,1,14,45,99,0.513307984,0.296577946,"Bo Naylor",21865,666310
"Miguel Vargas","CHW",569,68,32,2,16,56,100,0.518427518,0.294840294,"Miguel Vargas",20178,678246
"Austin Hedges","CLE",180,17,3,0,5,18,43,0.522123893,0.292035398,"Austin Hedges",12976,595978
"Kyle Manzardo","CLE",531,62,19,2,27,48,135,0.489675516,0.292035398,"Kyle Manzardo",29794,700932
"Paul DeJong","WSN",208,28,10,0,6,11,70,0.492063492,0.285714285,"Paul DeJong",18015,657557
"Daulton Varsho","TOR",271,24,13,2,20,17,77,0.546511627,0.28488372,"Daulton Varsho",19918,662139
"Nolan Gorman","STL",402,43,14,1,14,47,136,0.506912442,0.28110599,"Nolan Gorman",22263,669357
"Danny Jansen","- - -",337,37,11,0,14,42,86,0.532019704,0.275862068,"Danny Jansen",16535,643376
"Spencer Torkelson","DET",649,76,27,1,31,72,169,0.518796992,0.275689223,"Spencer Torkelson",27465,679529
"Cal Raleigh","SEA",705,63,24,0,60,97,188,0.576642335,0.250608272,"Cal Raleigh",21534,663728
