Name,Team,PA,1B,2B,3B,HR,BB,SO,FB%,GB%,NameASCII,PlayerId,MLBAMID
"Rafael Devers","BOS",664,89,37,1,38,62,143,0.383073496,0.412026726,"Rafael Devers",17350,646240
"Rowdy Tellez","- - -",325,45,14,2,11,23,65,0.381974248,0.412017167,"Rowdy Tellez",15679,642133
"Evan Longoria","SFG",291,36,17,0,13,35,68,0.401069518,0.411764705,"Evan Longoria",9368,446334
"Kyle Farmer","CIN",529,87,22,2,16,22,97,0.352941176,0.411764705,"Kyle Farmer",14813,571657
"Jace Peterson","MIL",302,46,11,1,6,38,68,0.354166666,0.411458333,"Jace Peterson",12325,607054
"Asdrúbal Cabrera","- - -",352,43,21,0,7,36,80,0.376623376,0.411255411,"Asdrubal Cabrera",4962,452678
"Derek Hill","DET",150,27,3,3,3,10,42,0.3,0.411111111,"Derek Hill",16947,656537
"Tyrone Taylor","MIL",271,36,9,3,12,20,59,0.432432432,0.41081081,"Tyrone Taylor",13675,621438
"Adam Frazier","- - -",639,130,36,5,5,48,69,0.295857988,0.41025641,"Adam Frazier",15223,624428
"Yermín Mercedes","CHW",262,48,9,1,7,20,46,0.41025641,0.41025641,"Yermin Mercedes",17423,606213
"Yuli Gurriel","HOU",605,123,31,0,15,59,68,0.388185654,0.4092827,"Yuli Gurriel",19198,493329
"Anthony Rizzo","- - -",576,75,23,3,22,52,87,0.39709443,0.409200968,"Anthony Rizzo",3473,519203
"Yoshi Tsutsugo","- - -",262,29,12,1,8,29,72,0.44654088,0.408805031,"Yoshi Tsutsugo",27459,660294
"Elias Díaz","COL",371,46,18,1,18,30,60,0.401433691,0.40860215,"Elias Diaz",11680,553869
"Ehire Adrianza","ATL",209,29,9,2,5,21,42,0.359154929,0.408450704,"Ehire Adrianza",8418,501303
"Alex Bregman","HOU",400,65,17,0,12,44,53,0.408026755,0.408026755,"Alex Bregman",17678,608324
"Yasmani Grandal","CHW",375,35,9,0,23,87,82,0.402985074,0.407960199,"Yasmani Grandal",11368,518735
"Frank Schwindel","- - -",259,44,20,1,14,16,41,0.393034825,0.407960199,"Frank Schwindel",15351,643524
"Bryce Harper","PHI",599,73,42,1,35,100,134,0.373219373,0.407407407,"Bryce Harper",11579,547180
"Christian Vázquez","BOS",498,88,23,1,6,33,84,0.377659574,0.406914893,"Christian Vazquez",9774,543877
"Whit Merrifield","KCR",720,129,42,3,10,40,103,0.350352112,0.40669014,"Whit Merrifield",11281,593160
"Harold Castro","DET",339,72,13,1,3,14,72,0.25609756,0.406504065,"Harold Castro",14691,605612
"Myles Straw","- - -",638,119,29,1,4,67,121,0.336343115,0.406320541,"Myles Straw",17620,664702
"Willians Astudillo","MIN",216,34,8,0,7,3,12,0.421319796,0.40609137,"Willians Astudillo",15608,553902
"Alex Avila","WSN",111,6,9,1,1,19,37,0.346153846,0.403846153,"Alex Avila",7476,488671
"Austin Nola","SDP",194,33,12,0,2,14,19,0.358974358,0.403846153,"Austin Nola",15941,543592
"Andrew McCutchen","PHI",574,55,24,1,27,81,132,0.403361344,0.403361344,"Andrew McCutchen",9847,457705
"Donovan Solano","SFG",344,62,17,0,7,25,58,0.339920948,0.403162055,"Donovan Solano",8623,456781
"Luke Voit","NYY",241,32,7,1,11,21,74,0.395683453,0.402877697,"Luke Voit",14811,572228
"Bobby Bradley","CLE",279,25,10,0,16,25,99,0.375838926,0.402684563,"Bobby Bradley",17278,656252
"Fernando Tatis Jr.","SDP",546,62,31,0,42,62,153,0.399390243,0.402439024,"Fernando Tatis Jr.",19709,665487
"Mauricio Dubón","SFG",187,28,9,0,5,9,41,0.378787878,0.401515151,"Mauricio Dubon",16530,643289
"Akil Baddoo","DET",461,67,20,7,13,45,122,0.391156462,0.401360544,"Akil Baddoo",22168,668731
"Reese McGuire","TOR",217,34,15,0,1,15,44,0.361842105,0.401315789,"Reese McGuire",15674,624512
"Byron Buxton","MIN",254,30,23,0,19,13,62,0.38372093,0.40116279,"Byron Buxton",14161,621439
"Willie Calhoun","TEX",284,46,10,3,6,21,34,0.392070484,0.400881057,"Willie Calhoun",17838,641432
"Ji Man Choi","TBR",305,34,14,0,11,45,87,0.347058823,0.4,"Ji Man Choi",5452,596847
"Jonah Heim","TEX",285,29,13,0,10,15,58,0.419047619,0.4,"Jonah Heim",16930,641680
"Xander Bogaerts","BOS",603,98,34,1,23,62,113,0.373522458,0.399527186,"Xander Bogaerts",12161,593428
"AJ Pollock","LAD",422,65,27,1,21,30,80,0.385620915,0.39869281,"AJ Pollock",9256,572041
"Eli White","TEX",220,22,6,1,6,18,66,0.4375,0.3984375,"Eli White",19346,642201
"Matt Olson","OAK",673,79,35,0,39,88,113,0.437229437,0.398268398,"Matt Olson",14344,621566
"Dansby Swanson","ATL",653,84,33,2,27,52,167,0.402810304,0.398126463,"Dansby Swanson",18314,621020
"Brandon Crawford","SFG",549,87,30,3,24,56,105,0.413612565,0.397905759,"Brandon Crawford",5343,543063
"Kevin Plawecki","BOS",173,35,7,0,3,12,26,0.404580152,0.396946564,"Kevin Plawecki",13807,608700
"Randal Grichuk","TOR",545,75,25,1,22,27,114,0.433915211,0.396508728,"Randal Grichuk",10243,545341
"Joshua Fuentes","COL",284,42,11,1,7,12,65,0.45410628,0.396135265,"Joshua Fuentes",16885,658069
"Tucker Barnhart","CIN",388,58,21,0,7,29,100,0.354838709,0.39516129,"Tucker Barnhart",10200,571466
"Garrett Hampson","COL",494,68,21,6,11,33,118,0.379310344,0.394984326,"Garrett Hampson",19262,641658
"Jack Mayfield","- - -",290,33,15,0,10,17,68,0.456410256,0.394871794,"Jack Mayfield",15402,608686
"Francisco Lindor","NYM",524,65,16,3,20,58,96,0.419718309,0.394366197,"Francisco Lindor",12916,596019
"Jeimer Candelario","DET",626,90,42,3,16,65,135,0.342042755,0.394299287,"Jeimer Candelario",13621,600869
"Jake Lamb","- - -",170,17,4,0,7,22,51,0.425531914,0.393617021,"Jake Lamb",13329,571875
"Sean Murphy","OAK",448,45,23,0,17,40,114,0.407801418,0.393617021,"Sean Murphy",19352,669221
"Josh Harrison","- - -",558,98,33,2,8,31,75,0.368055555,0.393518518,"Josh Harrison",8202,543281
"Jake Fraley","SEA",265,29,7,0,9,46,71,0.344827586,0.393103448,"Jake Fraley",19260,641584
"Joc Pederson","- - -",481,62,19,3,18,39,117,0.418530351,0.392971246,"Joc Pederson",11899,592626
"Jordy Mercer","WSN",127,21,7,0,2,9,34,0.333333333,0.392857142,"Jordy Mercer",6547,474568
"Pedro Severino","BAL",419,65,18,0,11,34,109,0.37090909,0.392727272,"Pedro Severino",14523,600474
"Stephen Piscotty","OAK",188,25,8,0,5,13,48,0.408,0.392,"Stephen Piscotty",13367,572039
"Freddy Galvis","- - -",394,56,15,1,14,27,77,0.412186379,0.390681003,"Freddy Galvis",6609,520471
"Christian Walker","ARI",445,64,23,1,10,38,106,0.387205387,0.39057239,"Christian Walker",13419,572233
"Hunter Renfroe","BOS",572,71,33,0,31,44,130,0.43324937,0.390428211,"Hunter Renfroe",15464,592669
"Manny Machado","SDP",640,96,31,2,28,63,102,0.406779661,0.389830508,"Manny Machado",11493,592518
"Cedric Mullins","BAL",675,103,37,5,30,59,125,0.411016949,0.389830508,"Cedric Mullins",17929,656775
"J.D. Davis","NYM",211,34,12,0,5,24,68,0.300884955,0.38938053,"J.D. Davis",16219,605204
"C.J. Cron","COL",547,72,31,1,28,60,117,0.420168067,0.389355742,"C.J. Cron",12546,543068
"Jose Altuve","HOU",678,103,32,1,31,66,91,0.387351778,0.389328063,"Jose Altuve",5417,514888
"Bryan Reynolds","PIT",646,102,35,8,24,75,119,0.355203619,0.389140271,"Bryan Reynolds",19326,668804
"Miguel Sanó","MIN",532,51,24,0,30,59,183,0.427083333,0.388888888,"Miguel Sano",12164,593934
"DJ Peters","- - -",240,21,9,1,13,12,82,0.486111111,0.388888888,"DJ Peters",19348,656847
"Jorge Mateo","- - -",209,32,11,1,4,9,55,0.381294964,0.388489208,"Jorge Mateo",17273,622761
"Pete Alonso","NYM",637,80,27,3,37,60,127,0.429223744,0.388127853,"Pete Alonso",19251,624413
"Yan Gomes","- - -",375,58,15,1,14,19,78,0.360294117,0.386029411,"Yan Gomes",9627,543228
"Ryan McMahon","COL",596,78,32,1,23,59,147,0.375,0.385416666,"Ryan McMahon",15112,641857
"Andrew Benintendi","KCR",538,90,27,2,17,36,97,0.405,0.385,"Andrew Benintendi",17901,643217
"Manny Piña","MIL",208,15,6,0,13,22,38,0.475524475,0.384615384,"Manny Pina",2829,444489
"Eric Haase","DET",381,46,12,1,22,26,119,0.414529914,0.384615384,"Eric Haase",14111,606992
"Daz Cameron","DET",115,11,5,0,4,10,38,0.4,0.384615384,"Daz Cameron",18353,663662
"Seby Zavala","CHW",104,9,3,0,5,6,41,0.423076923,0.384615384,"Seby Zavala",18887,664874
"Teoscar Hernández","TOR",595,102,29,0,32,36,148,0.361386138,0.383663366,"Teoscar Hernandez",13066,606192
"Kyle Schwarber","- - -",471,55,19,0,32,64,127,0.408759124,0.383211678,"Kyle Schwarber",16478,656941
"Gregory Polanco","PIT",382,45,12,2,11,36,104,0.44117647,0.382352941,"Gregory Polanco",12907,570256
"Dominic Smith","NYM",493,78,20,0,11,32,112,0.355882352,0.382352941,"Dominic Smith",15653,642086
"Austin Riley","ATL",662,112,33,1,33,52,168,0.36744186,0.381395348,"Austin Riley",18360,663586
"Max Muncy","LAD",592,60,26,2,36,83,120,0.412698412,0.38095238,"Max Muncy",13301,571970
"Hunter Dozier","KCR",543,56,27,6,16,43,154,0.424778761,0.380530973,"Hunter Dozier",15117,641531
"Cam Gallagher","KCR",124,21,6,0,1,8,20,0.347826086,0.380434782,"Cam Gallagher",12981,595956
"Shohei Ohtani","LAA",639,58,26,8,46,96,189,0.405797101,0.379710144,"Shohei Ohtani",19755,660271
"Sandy León","MIA",220,28,5,0,4,12,65,0.437956204,0.379562043,"Sandy Leon",5273,506702
"Yordan Alvarez","HOU",598,80,35,1,33,50,145,0.390862944,0.378172588,"Yordan Alvarez",19556,670541
"Dylan Carlson","STL",619,91,31,4,18,57,152,0.375634517,0.378172588,"Dylan Carlson",20126,666185
"Hanser Alberto","KCR",255,40,20,3,2,4,26,0.397129186,0.37799043,"Hanser Alberto",11902,593643
"Cavan Biggio","TOR",294,38,10,1,7,37,78,0.4,0.377142857,"Cavan Biggio",19252,624415
"Paul DeJong","STL",402,40,10,1,19,35,103,0.466666666,0.376470588,"Paul DeJong",18015,657557
"Steven Duggar","SFG",297,42,14,5,8,27,88,0.359550561,0.376404494,"Steven Duggar",17719,621453
"Wilmer Flores","SFG",436,67,16,1,18,41,56,0.410714285,0.375,"Wilmer Flores",5827,527038
"Nick Castellanos","CIN",585,91,38,1,34,41,121,0.358173076,0.375,"Nick Castellanos",11737,592206
"Bobby Dalbec","BOS",453,49,21,5,25,28,156,0.431297709,0.374045801,"Bobby Dalbec",19966,666915
"Rougned Odor","NYY",361,38,12,0,15,27,100,0.471962616,0.373831775,"Rougned Odor",12282,596059
"Mike Brosseau","TBR",169,14,9,0,5,15,53,0.434343434,0.373737373,"Mike Brosseau",19683,670712
"Kris Bryant","- - -",586,77,32,2,25,62,135,0.392105263,0.37368421,"Kris Bryant",15429,592178
"Billy McKinney","- - -",300,28,11,3,9,32,79,0.430851063,0.372340425,"Billy McKinney",15654,641856
"Salvador Perez","KCR",665,97,24,0,48,28,170,0.400881057,0.372246696,"Salvador Perez",7304,521692
"Josh Reddick","ARI",158,26,11,0,2,6,31,0.396694214,0.371900826,"Josh Reddick",3892,502210
"Jake Marisnick","- - -",198,23,7,3,5,11,65,0.38938053,0.371681415,"Jake Marisnick",11339,545350
"Max Kepler","MIN",490,46,21,4,19,54,96,0.443113772,0.371257485,"Max Kepler",12144,596146
"Keston Hiura","MIL",197,15,9,1,4,14,77,0.412371134,0.37113402,"Keston Hiura",20003,669374
"John Nogowski","- - -",143,22,7,0,1,12,22,0.398148148,0.37037037,"John Nogowski",16852,596056
"Ernie Clement","CLE",133,21,4,0,3,7,19,0.38,0.37,"Ernie Clement",20352,676391
"Trevor Story","COL",595,69,34,5,24,53,139,0.44132653,0.369897959,"Trevor Story",12564,596115
"Andy Ibáñez","TEX",272,46,15,2,7,15,35,0.433789954,0.369863013,"Andy Ibanez",18819,628451
"Didi Gregorius","PHI",408,46,16,2,13,25,67,0.454248366,0.369281045,"Didi Gregorius",6012,544369
"Martín Maldonado","HOU",426,41,10,1,12,47,127,0.422131147,0.368852459,"Martin Maldonado",6887,455117
"Jason Castro","HOU",179,20,7,0,8,25,54,0.357894736,0.368421052,"Jason Castro",8722,488771
"Kyle Garlick","MIN",107,10,8,0,5,6,32,0.411764705,0.367647058,"Kyle Garlick",18063,664247
"Eddie Rosario","- - -",412,62,19,3,14,26,61,0.404984423,0.367601246,"Eddie Rosario",12155,592696
"Marcell Ozuna","ATL",208,27,6,0,7,19,46,0.408450704,0.366197183,"Marcell Ozuna",10324,542303
"Luis Robert Jr.","CHW",296,57,22,1,13,14,61,0.37037037,0.36574074,"Luis Robert Jr.",20043,673357
"Willy Adames","- - -",555,72,32,1,25,57,156,0.406432748,0.365497076,"Willy Adames",15986,642715
"Brian Goodwin","CHW",271,33,10,1,8,33,58,0.376404494,0.365168539,"Brian Goodwin",12858,571718
"Kole Calhoun","ARI",182,26,8,0,5,15,41,0.412698412,0.365079365,"Kole Calhoun",11200,594777
"Taylor Ward","LAA",237,29,15,0,8,20,55,0.378378378,0.364864864,"Taylor Ward",17548,621493
"Cal Raleigh","SEA",148,11,12,0,2,7,52,0.454545454,0.363636363,"Cal Raleigh",21534,663728
"Eugenio Suárez","CIN",574,46,23,0,31,56,171,0.466076696,0.362831858,"Eugenio Suarez",12552,553993
"Chris Taylor","LAD",582,80,25,4,20,63,167,0.415929203,0.362831858,"Chris Taylor",13757,621035
"Jed Lowrie","OAK",512,70,28,0,14,49,108,0.413597733,0.362606232,"Jed Lowrie",4418,476704
"Gary Sánchez","NYY",440,41,13,1,23,52,121,0.461832061,0.362595419,"Gary Sanchez",11442,596142
"Billy Hamilton","CHW",135,15,8,3,2,4,47,0.4,0.3625,"Billy Hamilton",10199,571740
"Paul Goldschmidt","STL",679,108,36,2,31,67,136,0.402542372,0.362288135,"Paul Goldschmidt",9218,502671
"Tyler O'Neill","STL",537,76,26,2,34,38,168,0.408805031,0.36163522,"Tyler O'Neill",15711,641933
"Brent Rooker","MIN",213,19,10,0,9,15,70,0.386554621,0.361344537,"Brent Rooker",19627,667670
"Anthony Alford","PIT",148,19,6,1,5,12,58,0.44,0.36,"Anthony Alford",14329,546990
"Daulton Varsho","ARI",315,40,17,2,11,30,67,0.42583732,0.358851674,"Daulton Varsho",19918,662139
"Chas McCormick","HOU",320,47,12,0,14,25,104,0.422459893,0.35828877,"Chas McCormick",19599,676801
"Victor Robles","WSN",369,40,21,1,2,33,85,0.389908256,0.357798165,"Victor Robles",18363,645302
"Alex Dickerson","SFG",312,41,10,2,13,23,76,0.415458937,0.357487922,"Alex Dickerson",12649,543105
"Mike Moustakas","CIN",206,20,12,0,6,18,46,0.457142857,0.357142857,"Mike Moustakas",4892,519058
"Brett Phillips","TBR",292,26,9,4,13,33,113,0.428571428,0.357142857,"Brett Phillips",14735,621433
"José Ramírez","CLE",636,74,32,5,36,72,87,0.452025586,0.356076759,"Jose Ramirez",13510,608070
"Yu Chang","CLE",251,28,14,3,9,11,69,0.431952662,0.355029585,"Yu Chang",14773,644374
"Jose Rojas","LAA",184,15,14,0,6,15,50,0.431034482,0.353448275,"Jose Rojas",19331,670351
"Ryan Mountcastle","BAL",586,79,23,1,33,41,161,0.426315789,0.352631578,"Ryan Mountcastle",18373,663624
"DJ Stewart","BAL",318,33,10,0,12,44,89,0.491620111,0.351955307,"DJ Stewart",17766,621466
"Kevin Pillar","NYM",347,47,11,2,15,11,81,0.461224489,0.351020408,"Kevin Pillar",12434,607680
"José Peraza","NYM",154,16,7,0,6,9,26,0.48245614,0.350877192,"Jose Peraza",13593,606299
"Mookie Betts","LAD",550,68,29,3,23,68,86,0.433766233,0.35064935,"Mookie Betts",13611,605141
"Tony Kemp","OAK",397,65,16,3,8,52,51,0.418772563,0.350180505,"Tony Kemp",14894,643393
"Aaron Hicks","NYY",126,14,3,0,4,14,30,0.45,0.35,"Aaron Hicks",5297,543305
"Justin Turner","LAD",612,99,22,0,27,61,98,0.437641723,0.349206349,"Justin Turner",5235,457759
"Josh VanMeter","ARI",310,33,17,2,6,33,83,0.453125,0.348958333,"Josh VanMeter",15170,642165
"Alex Jackson","- - -",151,11,4,0,3,13,73,0.465517241,0.344827586,"Alex Jackson",17276,656577
"Robinson Chirinos","CHC",112,11,5,1,5,9,36,0.524590163,0.344262295,"Robinson Chirinos",3142,455139
"J.D. Martinez","BOS",634,90,42,3,28,55,150,0.418823529,0.343529411,"J.D. Martinez",6184,502110
"Austin Hedges","CLE",312,34,7,0,10,15,87,0.454545454,0.343434343,"Austin Hedges",12976,595978
"Brandon Lowe","TBR",615,62,31,0,39,68,167,0.440217391,0.342391304,"Brandon Lowe",18882,664040
"Anthony Santander","BAL",438,56,24,0,18,23,101,0.433656957,0.339805825,"Anthony Santander",14551,623993
"Kyle Tucker","HOU",567,79,37,3,30,53,90,0.443914081,0.338902147,"Kyle Tucker",18345,663656
"Stephen Vogt","- - -",238,27,6,1,7,26,56,0.474025974,0.337662337,"Stephen Vogt",5000,519390
"Rafael Ortega","CHC",330,59,14,2,11,30,70,0.412556053,0.336322869,"Rafael Ortega",10323,542364
"Mike Yastrzemski","SFG",532,49,28,3,25,51,131,0.470238095,0.336309523,"Mike Yastrzemski",14854,573262
"Matt Chapman","OAK",622,66,15,3,27,80,202,0.517857142,0.336309523,"Matt Chapman",16505,656305
"Connor Joe","COL",211,34,9,0,8,26,41,0.382978723,0.333333333,"Connor Joe",16572,656582
"Kyle Lewis","SEA",147,23,4,0,5,16,37,0.430107526,0.333333333,"Kyle Lewis",19508,641786
"Omar Narváez","MIL",445,73,20,0,11,41,84,0.408945686,0.33226837,"Omar Narvaez",13338,553882
"Jake Bauers","- - -",315,48,7,0,4,30,78,0.415841584,0.331683168,"Jake Bauers",15194,641343
"Jesús Aguilar","MIA",510,72,23,0,22,46,93,0.465564738,0.330578512,"Jesus Aguilar",11342,542583
"Nick Maton","PHI",131,20,7,1,2,10,39,0.367088607,0.329113924,"Nick Maton",21635,665155
"Travis Shaw","- - -",250,24,11,0,9,24,68,0.467105263,0.328947368,"Travis Shaw",11982,543768
"Joey Gallo","- - -",616,47,13,1,38,111,213,0.507246376,0.326086956,"Joey Gallo",14128,608336
"Enrique Hernández","BOS",585,69,35,3,20,61,110,0.461728395,0.325925925,"Enrique Hernandez",10472,571771
"George Springer","TOR",342,37,19,1,22,37,79,0.466063348,0.325791855,"George Springer",12856,543807
"LaMonte Wade Jr.","SFG",381,47,17,3,18,33,89,0.441767068,0.325301204,"LaMonte Wade Jr.",18126,664774
"Gerardo Parra","WSN",107,16,5,0,2,6,30,0.367647058,0.323529411,"Gerardo Parra",8553,467827
"Jorge Polanco","MIN",644,88,35,2,33,45,118,0.447537473,0.321199143,"Jorge Polanco",13152,593871
"Dom Nuñez","COL",263,18,12,3,10,34,91,0.496350364,0.321167883,"Dom Nunez",15055,624513
"Kyle Seager","SEA",670,63,29,1,35,59,161,0.50564334,0.32054176,"Kyle Seager",9785,572122
"Joey Votto","CIN",533,59,23,1,36,77,127,0.418461538,0.316923076,"Joey Votto",4314,458015
"Dylan Moore","SEA",377,35,11,2,12,40,111,0.504587155,0.316513761,"Dylan Moore",18042,664238
"Curt Casali","SFG",231,25,11,1,5,26,66,0.47368421,0.315789473,"Curt Casali",12510,592200
"Eduardo Escobar","- - -",599,80,26,5,28,48,124,0.470588235,0.315294117,"Eduardo Escobar",6153,500871
"Carson Kelly","ARI",359,48,11,1,13,44,74,0.438297872,0.314893617,"Carson Kelly",13620,608348
"Will Smith","LAD",501,61,19,2,25,58,101,0.462962962,0.314814814,"Will Smith",19197,669257
"Anthony Rendon","LAA",249,33,13,0,6,29,41,0.466292134,0.314606741,"Anthony Rendon",12861,543685
"Lewin Díaz","MIA",128,12,4,1,8,6,33,0.539325842,0.314606741,"Lewin Diaz",18365,650331
"Seth Brown","OAK",307,26,13,1,20,23,89,0.5,0.314432989,"Seth Brown",18171,664913
"Jordan Luplow","- - -",193,14,8,0,11,28,57,0.542857142,0.314285714,"Jordan Luplow",16424,656669
"Max Schrock","CIN",134,24,7,2,3,8,24,0.44117647,0.31372549,"Max Schrock",17750,621011
"Ozzie Albies","ATL",686,86,40,7,30,47,128,0.4852071,0.313609467,"Ozzie Albies",16556,645277
"Patrick Wisdom","CHC",375,37,13,0,28,32,153,0.491891891,0.313513513,"Patrick Wisdom",13602,621550
"Nolan Arenado","STL",653,80,34,3,34,50,96,0.498015873,0.313492063,"Nolan Arenado",9777,571448
"Ronald Acuña Jr.","ATL",360,40,19,1,24,49,85,0.456221198,0.313364055,"Ronald Acuna Jr.",18401,660670
"Mitch Garver","MIN",243,25,15,0,13,31,71,0.456521739,0.311594202,"Mitch Garver",15161,641598
"Marcus Semien","TOR",724,87,39,2,45,66,146,0.481335952,0.310412573,"Marcus Semien",12533,543760
"Cody Bellinger","LAD",350,31,9,2,10,31,94,0.475336322,0.30941704,"Cody Bellinger",15998,641355
"Ben Gamel","- - -",400,55,18,3,8,51,105,0.403433476,0.309012875,"Ben Gamel",12160,592325
"Danny Jansen","TOR",205,17,13,0,11,17,44,0.45,0.307142857,"Danny Jansen",16535,643376
"Pat Valaika","BAL",281,39,8,0,5,16,76,0.486486486,0.302702702,"Pat Valaika",14885,642162
"Mike Zunino","TBR",375,26,11,2,33,34,132,0.53960396,0.301980198,"Mike Zunino",13265,572287
"Adam Duvall","- - -",555,60,17,2,38,35,174,0.529239766,0.298245614,"Adam Duvall",10950,594807
"Robbie Grossman","DET",671,84,23,3,23,98,155,0.461916461,0.294840294,"Robbie Grossman",5254,543257
"José Marmolejos","SEA",122,9,4,0,4,15,39,0.485294117,0.294117647,"Jose Marmolejos",15767,592530
"Rhys Hoskins","PHI",443,40,29,0,27,47,108,0.508833922,0.293286219,"Rhys Hoskins",16472,656555
"Zack Collins","CHW",231,24,13,0,4,34,69,0.456,0.288,"Zack Collins",19181,641470
"Aristides Aquino","CIN",204,16,6,1,10,27,75,0.534653465,0.287128712,"Aristides Aquino",15482,606157
"Austin Meadows","TBR",591,62,29,3,27,59,122,0.52970297,0.287128712,"Austin Meadows",15672,640457
"Kyle Higashioka","NYY",211,15,10,0,10,17,59,0.511111111,0.281481481,"Kyle Higashioka",5517,543309
"Matt Carpenter","STL",249,20,11,1,3,35,77,0.4921875,0.2734375,"Matt Carpenter",8090,572761
"Brandon Belt","SFG",381,44,14,2,29,48,103,0.5,0.273148148,"Brandon Belt",10264,474832
"Zack Short","DET",184,12,4,0,6,22,59,0.563106796,0.27184466,"Zack Short",19562,670097
"Jake Rogers","DET",127,13,5,3,6,11,46,0.484848484,0.196969696,"Jake Rogers",19452,668670
